label,seed,step,mean_skill,peak_skill
FLAT,12,200,0.3404237322505162,0.4231206730385481
FLAT,12,250,0.34351973241329614,0.4355194610975225
FLAT,12,300,0.3464003475987561,0.449039481306871
FLAT,13,0,0.3174935432641054,0.3739236147347059
FLAT,13,50,0.32019684663133136,0.3852956492813787
FLAT,13,100,0.3206516325550695,0.39273752457282624
FLAT,13,150,0.32665229515310024,0.4026048820488398
FLAT,13,200,0.3355440157639686,0.42616364780590715
FLAT,13,250,0.33849535362053185,0.44061973686968076
FLAT,13,300,0.3460688521961777,0.45866339331625505
FLAT,14,0,0.32128561940744965,0.37951086546950275
FLAT,14,50,0.322918703040929,0.38568563804116546
FLAT,14,100,0.32670683167965997,0.3926984848079041
FLAT,14,150,0.3278369296662915,0.3952375703277291
FLAT,14,200,0.33357554176334975,0.41352894673065427
FLAT,14,250,0.32886661773887466,0.4142766248038624
FLAT,14,300,0.32722659526790593,0.4210248602999813
FLAT,15,0,0.3202288993995057,0.37297460871431165
FLAT,15,50,0.3207565370480415,0.37585925471331677
FLAT,15,100,0.32220347819909134,0.3816525887544017
FLAT,15,150,0.32633573715019143,0.39098828772736177
FLAT,15,200,0.3364680614647041,0.4194933628586524
FLAT,15,250,0.3407435914946127,0.43043930371228384
FLAT,15,300,0.3404696434805916,0.4319605704702014
FLAT,16,0,0.3136870583492508,0.3673998399683259
FLAT,16,50,0.3127806148960549,0.37136828749703604
FLAT,16,100,0.3131378849012202,0.3762661900073801
FLAT,16,150,0.31567457744823296,0.38517768169807826
FLAT,16,200,0.3179973598551401,0.3994783325576185
FLAT,16,250,0.31924562335106804,0.40676989114146245
FLAT,16,300,0.3178895125663654,0.4057443435007159
FLAT,17,0,0.315356513992128,0.37269626283698964
FLAT,17,50,0.3188045016389084,0.3831959397370435
FLAT,17,100,0.32381180718367913,0.3962034628708217
FLAT,17,150,0.3330415068695921,0.4151462956680671
FLAT,17,200,0.33244354450954317,0.4192256236984918
FLAT,17,250,0.3338803255339147,0.42381366960166744
FLAT,17,300,0.3406703038520779,0.43197643057240354
FLAT,18,0,0.3215646909574411,0.3777177272719062
FLAT,18,50,0.32262061592398095,0.3829232269357517
FLAT,18,100,0.3229864879396699,0.3879331460156243
FLAT,18,150,0.3231276937978212,0.3961296820493162
FLAT,18,200,0.3211850693526459,0.40354486877711965
FLAT,18,250,0.3226128088900666,0.4099153243732412
FLAT,18,300,0.32506507426905007,0.4200445793494606
FLAT,19,0,0.32228583413386686,0.38167242112617783
FLAT,19,50,0.32228352154067863,0.3848199114270401
FLAT,19,100,0.3228515080728048,0.3877418158495117
FLAT,19,150,0.3252183621736159,0.3969234873479513
FLAT,19,200,0.3299863738539102,0.4241417131771054
FLAT,19,250,0.3325219688984603,0.4311469497459596
FLAT,19,300,0.3350003780619295,0.4371715376768537
FLAT,20,0,0.3169505759272892,0.37355010112017345
FLAT,20,50,0.31648317200954523,0.3762508868351041
FLAT,20,100,0.3202851115607844,0.3897193951039349
FLAT,20,150,0.32596471501268337,0.4034537135941141
FLAT,20,200,0.32711046971862473,0.40855870986173587
FLAT,20,250,0.32982367506962773,0.4133798287906322
FLAT,20,300,0.3312097363354203,0.4175104008315239
FLAT,21,0,0.3222259629034364,0.37336506362250205
FLAT,21,50,0.32217080796817626,0.3794724592450306
FLAT,21,100,0.3240803133732303,0.3860438347325133
FLAT,21,150,0.3271969602307757,0.3951960837865937
FLAT,21,200,0.32925308795522235,0.42052702828677707
FLAT,21,250,0.33380446097249844,0.4339163994830196
FLAT,21,300,0.33595901992031246,0.4391517993352357
FLAT,22,0,0.32065185091088183,0.3778050903839587
FLAT,22,50,0.3215764174966467,0.38244748869077144
FLAT,22,100,0.3211902771308158,0.38812648943811867
FLAT,22,150,0.32237049676813956,0.39391690300337584
FLAT,22,200,0.3226893554640053,0.4064353129826931
FLAT,22,250,0.3282458896821038,0.4122121358399901
FLAT,22,300,0.3344349869769303,0.425227609305191
FLAT,23,0,0.32156281797302994,0.37408114692734357
FLAT,23,50,0.3209632295303184,0.3818334163450268
FLAT,23,100,0.32341979313914704,0.38516511328109426
FLAT,23,150,0.32409782535833925,0.3915664753227845
FLAT,23,200,0.323216243002871,0.4034567493455996
FLAT,23,250,0.32091079517032967,0.40483511238255787
FLAT,23,300,0.32221782456752396,0.4101598329746005
FLAT,24,0,0.3208118397807009,0.3773797636742932
FLAT,24,50,0.3230653580489366,0.3841452123331974
FLAT,24,100,0.3214166314814268,0.38575048883601487
FLAT,24,150,0.3191324931995194,0.394343848245349
FLAT,24,200,0.3220680437596966,0.4117839183777705
FLAT,24,250,0.31885546813776044,0.4145668928543243
FLAT,24,300,0.31779278540472267,0.4200186871736071
FLAT,25,0,0.32111162005464383,0.37718701002950394
FLAT,25,50,0.3240579250728304,0.38721800308543797
FLAT,25,100,0.3220619070780831,0.3888060005671893
FLAT,25,150,0.32225695042216135,0.3897682881522481
FLAT,25,200,0.322784086705768,0.40749826902971875
FLAT,25,250,0.3264812277416545,0.41687916618811593
FLAT,25,300,0.3328961276865869,0.42917572315574515
FLAT,26,0,0.3203249063751468,0.378663672661461
FLAT,26,50,0.3210414984801807,0.3822620020861826
FLAT,26,100,0.3228932362555331,0.3880993147162243
FLAT,26,150,0.3239052120657226,0.38992147045381115
FLAT,26,200,0.32513642338565935,0.40554815959039386
FLAT,26,250,0.32567981602912,0.41589380413135174
FLAT,26,300,0.3263128217119549,0.42621107213792064
FLAT,27,0,0.3211815990050062,0.3784804165389514
FLAT,27,50,0.3219778196026572,0.3843516427173397
FLAT,27,100,0.3242530485047563,0.3930550455327524
FLAT,27,150,0.3251548748294119,0.4012345166593589
FLAT,27,200,0.3308456021813115,0.42137650610363514
FLAT,27,250,0.33211714260854774,0.42391274410872465
FLAT,27,300,0.3350751483343664,0.4372456051986137
FLAT,28,0,0.3159710396242439,0.3710347230522993
FLAT,28,50,0.3208306215456004,0.37897889585802647
FLAT,28,100,0.3213780576910857,0.3819429382431796
FLAT,28,150,0.32356400897942467,0.3964491970162993
FLAT,28,200,0.3246619364787331,0.4125497817079234
FLAT,28,250,0.32556805098626707,0.41642289415618483
FLAT,28,300,0.3270895620561805,0.42525923646642527
FLAT,29,0,0.3200527237397599,0.37556162279178523
FLAT,29,50,0.3194354082284616,0.3808756687770056
FLAT,29,100,0.3212804638915246,0.38625249721925803
FLAT,29,150,0.32473524741765847,0.4002356059664004
FLAT,29,200,0.33008882703798764,0.4282702169752056
FLAT,29,250,0.335012772566897,0.43491618223020095
FLAT,29,300,0.33978630628666195,0.4409671824584545
